185,1,897
186,1,523
187,1,530
188,1,999
189,1,317
190,1,953
191,1,806
192,1,528
193,1,459
194,1,47
195,1,328
196,1,434
197,1,692
198,1,287
199,1,779
200,1,936
201,1,516
202,1,148
203,1,242
204,1,761
205,1,942
206,1,113
207,1,591
208,1,682
209,1,497
210,1,674
211,1,120
212,1,95
213,1,751
214,1,955
215,1,791
216,1,379
217,1,223
218,1,299
219,1,73
220,1,780
221,1,431
222,1,375
223,1,819
224,1,544
225,1,573
226,1,690
227,1,903
228,1,625
229,1,800
230,1,127
231,1,542
232,1,29
233,1,253
234,1,637
235,1,4
236,1,475
237,1,814
238,1,211
239,1,933
240,1,419
241,1,277
242,1,377
243,1,135
244,1,504
245,1,53
246,1,641
247,1,815
248,1,101
249,1,84
250,1,97
251,1,50
252,1,993
253,1,464
254,1,315
255,1,2
256,1,341
257,1,153
258,1,424
259,1,353
260,1,606
261,1,271
262,1,919
263,1,728
264,1,797
265,1,306
266,1,511
267,1,77
268,1,417
269,1,865
270,1,364
271,1,310
272,1,589
273,1,1000
274,1,570
275,1,687
276,1,414
277,1,250
278,1,491
279,1,138
280,1,61
281,1,149
282,1,729
283,1,889
284,1,30
285,1,631
286,1,580
287,1,106
288,1,156
289,1,621
290,1,281
291,1,659
292,1,14
293,1,267
294,1,219
295,1,460
296,1,548
297,1,432
298,1,781
299,1,968
300,1,587
301,1,70
302,1,796
303,1,93
304,1,243
305,1,395
306,1,837
307,1,33
308,1,533
309,1,265
310,1,601
311,1,405
312,1,930
313,1,261
314,1,685
315,1,792
316,1,455
317,1,694
318,1,510
319,1,526
320,1,925
321,1,344
322,1,5
323,1,463
324,1,911
325,1,131
326,1,845
327,1,238
328,1,247
329,1,335
330,1,437
331,1,626
332,1,529
333,1,701
334,1,466
335,1,727
336,1,547
337,1,673
338,1,652
339,1,938
340,1,86
341,1,235
342,1,821
343,1,613
344,1,192
345,1,836
346,1,984
347,1,66
348,1,519
349,1,881
350,1,323
351,1,859
352,1,406
353,1,166
354,1,840
355,1,362
356,1,592
357,1,28
358,1,615
359,1,182
360,1,671
361,1,505
362,1,737
363,1,358
364,1,387
365,1,582
366,1,42
367,1,899
368,1,650
369,1,908
370,1,850
371,1,627
372,1,402
373,1,91
374,1,789
375,1,847
376,1,427
377,1,675
378,1,440
379,1,391
380,1,20
381,1,584
382,1,26
383,1,112
384,1,231
385,1,339
386,1,468
387,1,653
388,1,354
389,1,546
390,1,37
391,1,181
392,1,266
393,1,776
394,1,52
395,1,733
396,1,108
397,1,581
398,1,174
399,1,355
400,1,668
401,1,572
402,1,343
403,1,198
404,1,633
405,1,367
406,1,898
407,1,420
408,1,124
409,1,116
410,1,312
411,1,171
412,1,51
413,1,927
414,1,276
415,1,878
416,1,978
417,1,451
418,1,651
419,1,684
420,1,207
421,1,99
422,1,407
423,1,173
424,1,489
425,1,456
426,1,490
427,1,642
428,1,342
429,1,141
430,1,38
431,1,352
432,1,915
433,1,688
434,1,430
435,1,892
436,1,3
437,1,43
438,1,769
439,1,298
440,1,319
441,1,765
442,1,872
443,1,877
444,1,152
445,1,448
446,1,647
447,1,206
448,1,590
449,1,579
450,1,286
451,1,396
452,1,577
453,1,334
454,1,787
455,1,27
456,1,100
457,1,13
458,1,241
459,1,772
460,1,350
461,1,677
462,1,222
463,1,884
464,1,741
465,1,766
466,1,560
467,1,409
468,1,567
469,1,934
470,1,78
471,1,67
472,1,347
473,1,216
474,1,57
475,1,963
476,1,474
477,1,236
478,1,22
479,1,114
480,1,35
481,1,191
482,1,214
483,1,213
484,1,470
485,1,795
486,1,366
487,1,705
488,1,196
489,1,973
490,1,913
491,1,600
492,1,188
493,1,805
494,1,525
495,1,177
496,1,894
497,1,666
498,1,594
499,1,844
500,1,981
501,1,331
502,1,8
503,1,926
504,1,228
505,1,186
506,1,410
507,1,867
508,1,215
509,1,588
510,1,962
511,1,403
512,1,416
513,1,777
514,1,495
515,1,917
516,1,959
517,1,248
518,1,318
519,1,990
520,1,507
521,1,649
522,1,520
523,1,169
524,1,725
525,1,612
526,1,60
527,1,55
528,1,268
529,1,760
530,1,154
531,1,256
532,1,10
533,1,624
534,1,452
535,1,365
536,1,147
537,1,608
538,1,87
539,1,661
540,1,977
541,1,32
542,1,944
543,1,829
544,1,220
545,1,264
546,1,756
547,1,593
548,1,954
549,1,208
550,1,870
551,1,656
552,1,965
553,1,855
554,1,816
555,1,931
556,1,654
557,1,386
558,1,988
559,1,745
560,1,482
561,1,513
562,1,558
563,1,199
564,1,838
565,1,371
566,1,743
567,1,69
568,1,203
569,1,833
570,1,817
571,1,980
572,1,820
573,1,229
574,1,827
575,1,989
576,1,501
577,1,758
578,1,731
579,1,125
580,1,922
581,1,372
582,1,986
583,1,885
584,1,874
585,1,257
586,1,245
587,1,205
588,1,180
589,1,400
590,1,839
591,1,876
592,1,958
593,1,94
594,1,80
595,1,187
596,1,9
597,1,429
598,1,85
599,1,810
600,1,300
601,1,480
602,1,168
603,1,23
604,1,31
605,1,710
606,1,259
607,1,426
608,1,946
609,1,467
610,1,941
611,1,972
612,1,363
613,1,646
614,1,392
615,1,313
616,1,947
617,1,279
618,1,294
619,1,378
620,1,443
621,1,388
622,1,272
623,1,345
624,1,155
625,1,900
626,1,41
627,1,531
628,1,799
629,1,275
630,1,201
631,1,597
632,1,415
633,1,164
634,1,224
635,1,98
636,1,326
637,1,540
638,1,397
639,1,348
640,1,221
641,1,159
642,1,322
643,1,143
644,1,617
645,1,244
646,1,553
647,1,17
648,2,794
649,2,159
650,2,365
651,2,136
652,2,139
653,2,792
654,2,162
655,2,855
656,2,786
657,2,797
658,2,367
659,2,555
660,2,126
661,2,246
662,2,908
663,2,694
664,2,828
665,2,590
666,2,617
667,2,172
668,2,226
669,2,155
670,2,92
671,2,99
672,2,511
673,2,998
674,2,675
675,2,186
676,2,384
677,2,445
678,2,305
679,2,643
680,2,689
681,2,869
682,2,874
683,2,339
684,2,374
685,2,801
686,2,1
687,2,951
688,2,557
689,2,506
690,2,924
691,2,318
692,2,532
693,2,37
694,2,516
695,2,392
696,2,568
697,2,420
698,2,503
699,2,564
700,2,569
701,2,621
702,2,861
703,2,192
704,2,673
705,2,504
706,2,923
707,2,44
708,2,622
709,2,215
710,2,22
711,2,983
712,2,975
713,2,34
714,2,279
715,2,173
716,2,312
717,2,31
718,2,922
719,2,648
720,2,160
721,2,296
722,2,518
723,2,29
724,2,221
725,2,423
726,2,394
727,2,760
728,2,302
729,2,462
730,2,494
731,2,239
732,2,373
733,2,889
734,2,104
735,2,86
736,2,877
737,2,15
738,2,378
739,2,400
740,2,111
741,2,205
742,2,911
743,2,276
744,2,650
745,2,146
746,2,894
747,2,446
748,2,912
749,2,575
750,2,63
751,2,598
752,2,561
753,2,311
754,2,461
755,2,664
756,2,415
757,2,703
758,2,412
759,2,970
760,2,381
761,2,795
762,2,309
763,2,682
764,2,476
765,2,201
766,2,552
767,2,416
768,2,571
769,2,856
770,2,444
771,2,233
772,2,780
773,2,771
774,2,514
775,2,499
776,2,383
777,2,255
778,2,263
779,2,540
780,2,669
781,2,948
782,2,857
783,2,764
784,2,440
785,2,214
786,2,713
787,2,175
788,2,469
789,2,583
790,2,3
791,2,548
792,2,732
793,2,674
794,2,563
795,2,916
796,2,909
797,2,718
798,2,747
799,2,636
800,2,544
801,2,170
802,2,841
803,2,485
804,2,633
805,2,490
806,2,936
807,2,337
808,2,854
809,2,292
810,2,129
811,2,91
812,2,777
813,2,402
814,2,150
815,2,595
816,2,818
817,2,278
818,2,55
819,2,227
820,2,238
821,2,840
822,2,350
823,2,671
824,2,775
825,2,704
826,2,138
827,2,623
828,2,793
829,2,766
830,2,526
831,2,327
832,2,75
833,2,97
834,2,773
835,2,385
836,2,702
837,2,833
838,2,726
839,2,189
840,2,940
841,2,125
842,2,257
843,2,517
844,2,724
845,2,361
846,2,802
847,2,295
848,2,87
849,2,535
850,2,989
851,2,821
852,2,572
853,2,560
854,2,958
855,2,654
856,2,662
857,2,322
858,2,929
859,2,996
860,2,573
861,2,94
862,2,375
863,2,342
864,2,247
865,2,959
866,2,196
867,2,721
868,2,658
869,2,42
870,2,345
871,2,631
872,2,298
873,2,53
874,2,300
875,2,145
876,2,320
877,2,24
878,2,370
879,2,426
880,2,115
881,2,717
882,2,538
883,2,707
884,2,249
885,2,67
886,2,860
887,2,413
888,2,558
889,2,26
890,2,434
891,2,51
892,2,642
893,2,851
894,2,166
895,2,531
896,2,739
897,2,509
898,2,360
899,2,401
900,2,107
901,2,770
902,2,823
903,2,832
904,2,920
905,2,858
906,2,200
907,2,859
908,2,733
909,2,134
910,2,28
911,2,368
912,2,458
913,2,498
914,2,230
915,2,333
916,2,591
917,2,284
918,2,867
919,2,382
920,2,25
921,2,681
922,2,463
923,2,884
924,2,35
925,2,154
926,2,36
927,2,197
928,2,834
929,2,72
930,2,982
931,2,156
932,2,935
933,2,228
934,2,222
935,2,949
936,2,100
937,2,121
938,2,934
939,2,358
940,2,101
941,2,231
942,2,753
943,2,749
944,2,932
945,2,993
946,2,878
947,2,981
948,2,57
949,2,417
950,2,768
951,2,399
952,2,389
953,2,541
954,2,47
955,2,317
956,2,695
957,2,868
958,2,353
959,2,748
960,2,730
961,2,705
962,2,581
963,2,89
964,2,293
965,2,709
966,2,574
967,2,680
968,2,347
969,2,956
970,2,988
971,2,559
972,2,329
973,2,776
974,2,13
975,2,954
976,2,489
977,2,831
978,2,804
979,2,6
980,2,605
981,2,614
982,2,551
983,2,638
984,2,355
985,2,275
986,2,785
987,2,38
988,2,73
989,2,88
990,2,742
991,2,241
992,2,237
993,2,261
994,2,17
995,2,500
996,2,547
997,2,240
998,2,168
999,2,880
1000,2,314
1001,2,211
1002,2,224
1003,2,783
1004,2,323
1005,2,41
1006,2,258
1007,2,143
1008,2,313
1009,2,4
1010,2,93
1011,2,424
1012,2,847
1013,2,930
1014,2,475
1015,2,866
1016,2,759
1017,2,604
1018,2,343
1019,2,407
1020,2,659
1021,2,144
1022,2,325
1023,2,492
1024,2,601
1025,2,990
1026,2,236
1027,2,639
1028,2,408
1029,2,288
1030,2,743
1031,2,362
1032,2,54
1033,2,78
1034,2,647
1035,2,369
1036,2,359
1037,2,853
1038,2,76
1039,2,422
1040,2,418
1041,2,217
1042,2,765
1043,2,815
1044,2,10
1045,2,902
1046,2,994
1047,2,349
1048,2,280
1049,2,600
1050,2,336
1051,2,270
1052,2,752
1053,2,363
1054,2,442
1055,2,216
1056,2,95
1057,2,398
1058,3,140
1059,3,649
1060,3,185
1061,3,831
1062,3,791
1063,3,816
1064,3,994
1065,3,12
1066,3,221
1067,3,288
1068,3,217
1069,3,846
1070,3,815
1071,3,118
1072,3,637
1073,3,707
1074,3,109
1075,3,720
1076,3,491
1077,3,476
1078,3,299
1079,3,67
1080,3,786
1081,3,661
1082,3,836
1083,3,360
1084,3,664
1085,3,532
1086,3,386
1087,3,690
1088,3,143
1089,3,263
1090,3,97
1091,3,695
1092,3,533
1093,3,603
1094,3,806
1095,3,519
1096,3,408
1097,3,477
1098,3,765
1099,3,830
1100,3,968
1101,3,371
1102,3,146
1103,3,770
1104,3,975
1105,3,368
1106,3,668
1107,3,875
1108,3,555
1109,3,21
1110,3,554
1111,3,884
1112,3,47
1113,3,960
1114,3,743
1115,3,154
1116,3,840
1117,3,275
1118,3,903
1119,3,746
1120,3,943
1121,3,444
1122,3,434
1123,3,854
1124,3,855
1125,3,715
1126,3,354
1127,3,577
1128,3,689
1129,3,885
1130,3,592
1131,3,471
1132,3,30
1133,3,618
1134,3,223
1135,3,803
1136,3,373
1137,3,859
1138,3,742
1139,3,674
1140,3,505
1141,3,36
1142,3,558
1143,3,687
1144,3,585
1145,3,713
1146,3,158
1147,3,295
1148,3,452
1149,3,780
1150,3,347
1151,3,255
1152,3,54
1153,3,129
1154,3,287
1155,3,895
1156,3,525
1157,3,379
1158,3,348
1159,3,200
1160,3,520
1161,3,156
1162,3,242
1163,3,937
1164,3,600
1165,3,57
1166,3,372
1167,3,703
1168,3,450
1169,3,122
1170,3,448
1171,3,616
1172,3,934
1173,3,404
1174,3,197
1175,3,781
1176,3,848
1177,3,397
1178,3,650
1179,3,456
1180,3,810
1181,3,842
1182,3,496
1183,3,468
1184,3,914
1185,3,699
1186,3,528
1187,3,712
1188,3,714
1189,3,756
1190,3,165
1191,3,811
1192,3,103
1193,3,345
1194,3,974
1195,3,463
1196,3,652
1197,3,851
1198,3,176
1199,3,205
1200,3,284
1201,3,778
1202,3,721
1203,3,127
1204,3,73
1205,3,582
1206,3,136
1207,3,15
1208,3,881
1209,3,787
1210,3,110
1211,3,199
1212,3,866
1213,3,634
1214,3,642
1215,3,225
1216,3,305
1217,3,375
1218,3,644
1219,3,593
1220,3,133
1221,3,42
1222,3,693
1223,3,431
1224,3,307
1225,3,83
1226,3,151
1227,3,502
1228,3,272
1229,3,645
1230,3,546
1231,3,774
1232,3,813
1233,3,222
1234,3,72
1235,3,760
1236,3,462
1237,3,209
1238,3,152
1239,3,252
1240,3,344
1241,4,180
1242,4,671
1243,4,491
1244,4,811
1245,4,876
1246,4,958
1247,4,819
1248,4,758
1249,4,911
1250,4,729
1251,4,523
1252,4,712
1253,4,761
1254,4,952
1255,4,682
1256,4,759
1257,4,447
1258,4,756
1259,4,359
1260,4,84
1261,4,673
1262,4,578
1263,4,775
1264,4,200
1265,4,751
1266,4,500
1267,4,840
1268,4,667
1269,4,968
1270,4,122
1271,4,285
1272,4,716
1273,4,155
1274,4,632
1275,4,510
1276,4,144
1277,4,398
1278,4,326
1279,4,206
1280,4,414
1281,4,143
1282,4,676
1283,4,922
1284,4,100
1285,4,738
1286,4,957
1287,4,12
1288,4,174
1289,4,488
1290,4,28
1291,4,76
1292,4,211
1293,4,425
1294,4,266
1295,4,420
1296,4,728
1297,4,115
1298,4,439
1299,4,568
1300,4,720
1301,4,696
1302,4,817
1303,4,10
1304,4,601
1305,4,701
1306,4,374
1307,4,617
1308,4,175
1309,4,747
1310,4,951
1311,4,204
1312,4,599
1313,4,953
1314,4,937
1315,4,552
1316,4,976
1317,4,460
1318,4,818
1319,4,56
1320,4,725
1321,4,346
1322,4,329
1323,4,742
1324,4,909
1325,4,849
1326,4,422
1327,4,215
1328,4,743
1329,4,114
1330,4,412
1331,4,288
1332,4,512
1333,4,91
1334,4,987
1335,4,669
1336,4,2
1337,4,699
1338,4,267
1339,4,959
1340,4,656
1341,4,955
1342,4,920
1343,4,361
1344,4,394
1345,4,90
1346,4,612
1347,5,272
1348,5,355
1349,5,68
1350,5,301
1351,5,968
1352,5,677
1353,5,787
1354,5,76
1355,5,316
1356,5,597
1357,5,735
1358,5,766
1359,5,434
1360,5,152
1361,5,256
1362,5,185
1363,5,703
1364,5,473
1365,5,88
1366,5,895
1367,5,321
1368,5,950
1369,5,800
1370,5,251
1371,5,387
1372,5,600
1373,5,911
1374,5,652
1375,5,969
1376,5,295
1377,5,462
1378,5,773
1379,5,211
1380,5,304
1381,5,716
1382,5,714
1383,5,833
1384,5,970
1385,5,734
1386,5,925
1387,5,113
1388,5,437
1389,5,457
1390,5,191
1391,5,672
1392,5,899
1393,5,291
1394,5,879
1395,5,589
1396,5,314
1397,5,338
1398,5,470
1399,5,729
1400,5,654
1401,5,315
1402,5,974
1403,5,818
1404,5,117
1405,5,351
1406,5,249
1407,5,438
1408,5,98
1409,5,959
1410,5,639
1411,5,380
1412,5,587
1413,5,608
1414,5,347
1415,5,890
1416,5,43
1417,5,451
1418,5,572
1419,5,156
1420,5,905
1421,5,806
1422,5,424
1423,5,430
1424,5,468
1425,5,242
1426,5,993
1427,5,775
1428,5,110
1429,5,646
1430,5,425
1431,5,219
1432,6,789
1433,6,395
1434,6,277
1435,6,820
1436,6,174
1437,6,226
1438,6,41
1439,6,325
1440,6,373
1441,6,984
1442,6,251
1443,6,973
1444,6,915
1445,6,844
1446,6,870
1447,6,897
1448,6,384
1449,6,242
1450,6,419
1451,6,181
1452,6,640
1453,6,75
1454,6,751
1455,6,805
1456,6,886
1457,6,138
1458,6,523
1459,6,446
1460,6,371
1461,6,128
1462,6,361
1463,6,195
1464,6,56
1465,6,878
1466,6,951
1467,6,434
1468,6,534
1469,6,442
1470,6,61
1471,6,424
1472,6,863
1473,6,509
1474,6,10
1475,6,598
1476,6,990
1477,6,932
1478,6,834
1479,6,629
1480,6,792
1481,6,953
1482,6,190
1483,6,521
1484,6,134
1485,6,483
1486,6,178
1487,6,106
1488,6,647
1489,6,83
1490,6,285
1491,6,430
1492,6,64
1493,6,414
1494,6,121
1495,6,893
1496,6,435
1497,6,291
1498,7,18
1499,7,877
1500,7,517
1501,7,989
1502,7,523
1503,7,851
1504,7,936
1505,7,773
1506,7,828
1507,7,555
1508,7,135
1509,7,62
1510,7,160
1511,7,949
1512,7,833
1513,7,162
1514,7,48
1515,7,814
1516,7,401
1517,7,120
1518,7,975
1519,7,318
1520,7,346
1521,7,691
1522,7,804
1523,7,843
1524,7,148
1525,7,499
1526,7,296
1527,7,402
1528,7,699
1529,7,874
1530,7,692
1531,7,198
1532,7,622
1533,7,649
1534,7,891
1535,7,641
1536,7,672
1537,7,253
1538,7,987
1539,7,391
1540,7,368
1541,7,65
1542,7,718
1543,7,151
1544,7,702
1545,7,156
1546,7,820
1547,7,716
1548,7,321
1549,7,813
1550,7,803
1551,7,547
1552,7,39
1553,7,666
1554,7,83
1555,7,884
1556,8,875
1557,8,168
1558,8,41
1559,8,305
1560,8,161
1561,8,913
1562,8,1000
1563,8,726
1564,8,778
1565,8,129
1566,8,691
1567,8,126
1568,8,887
1569,8,988
1570,8,996
1571,8,159
1572,8,375
1573,8,883
1574,8,46
1575,8,310
1576,8,578
1577,8,853
1578,8,308
1579,8,73
1580,8,520
1581,8,661
1582,8,882
1583,8,328
1584,8,510
1585,8,271
1586,8,350
1587,8,709
1588,8,377
1589,8,808
1590,8,648
1591,8,928
1592,8,344
1593,8,620
1594,8,140
1595,8,906
1596,8,493
1597,8,788
1598,8,576
1599,8,76
1600,8,975
1601,8,959
1602,8,408
1603,8,250
1604,8,369
1605,8,320
1606,8,467
1607,8,434
1608,8,366
1609,8,266
1610,8,511
1611,9,948
1612,9,919
1613,9,500
1614,9,83
1615,9,112
1616,9,943
1617,9,459
1618,9,599
1619,9,988
1620,9,2
1621,9,408
1622,9,206
1623,9,325
1624,9,389
1625,9,322
1626,9,88
1627,9,74
1628,9,442
1629,9,493
1630,9,641
1631,9,849
1632,9,515
1633,9,138
1634,9,165
1635,9,633
1636,9,312
1637,9,172
1638,9,309
1639,9,724
1640,9,755
1641,9,69
1642,9,907
1643,9,686
1644,9,844
1645,9,469
1646,9,127
1647,9,810
1648,9,625
1649,9,622
1650,9,324
1651,9,697
1652,9,917
1653,9,496
1654,9,365
1655,9,711
1656,10,825
1657,10,284
1658,10,952
1659,10,69
1660,10,356
1661,10,609
1662,10,254
1663,10,355
1664,10,494
1665,10,42
1666,10,589
1667,10,157
1668,10,476
1669,10,212
1670,10,242
1671,10,509
1672,10,671
1673,10,373
1674,10,595
1675,10,26
1676,10,333
1677,10,422
1678,10,838
1679,10,8
1680,10,585
1681,10,171
1682,10,364
1683,10,670
1684,10,722
1685,10,3
1686,10,185
1687,10,878
1688,10,174
1689,10,164
1690,10,528
1691,10,535
1692,10,482
1693,10,123
1694,10,620
1695,10,932
1696,10,558
1697,10,285
1698,10,530
1699,10,949
1700,10,229
1701,11,576
1702,11,776
1703,11,264
1704,11,597
1705,11,74
1706,11,558
1707,11,737
1708,11,117
1709,11,840
1710,11,955
1711,11,762
1712,11,809
1713,11,496
1714,11,575
1715,11,471
1716,11,518
1717,11,120
1718,11,5
1719,11,818
1720,11,226
1721,11,324
1722,11,186
1723,11,327
1724,11,727
1725,11,134
1726,11,813
1727,11,485
1728,11,39
1729,11,346
1730,11,263
1731,11,751
1732,11,455
1733,11,72
1734,11,236
1735,11,472
1736,11,876
1737,11,977
1738,11,462
1739,11,766
1740,11,40
1741,11,63
1742,11,872
1743,12,179
1744,12,120
1745,12,969
1746,12,686
1747,12,986
1748,12,662
1749,12,925
1750,12,773
1751,12,30
1752,12,401
1753,12,975
1754,12,976
1755,12,553
1756,12,265
1757,12,637
1758,12,217
1759,12,446
1760,12,820
1761,12,592
1762,12,709
1763,12,97
1764,12,172
1765,12,235
1766,12,169
1767,12,102
1768,12,194
1769,12,134
1770,12,298
1771,12,636
1772,12,445
1773,12,507
1774,12,589
1775,12,692
1776,13,280
1777,13,513
1778,13,57
1779,13,543
1780,13,378
1781,13,3
1782,13,843
1783,13,53
1784,13,893
1785,13,536
1786,13,19
1787,13,858
1788,13,746
1789,13,251
1790,13,344
1791,13,970
1792,13,186
1793,13,933
1794,13,178
1795,13,584
1796,13,302
1797,13,281
1798,13,811
1799,13,371
1800,13,867
1801,13,591
1802,13,549
1803,13,832
1804,13,81
1805,14,413
1806,14,261
1807,14,205
1808,14,214
1809,14,246
1810,14,359
1811,14,814
1812,14,950
1813,14,813
1814,14,477
1815,14,495
1816,14,206
1817,14,454
1818,14,267
1819,14,976
1820,14,635
1821,14,954
1822,14,160
1823,14,432
1824,14,711
1825,14,654
1826,14,562
1827,14,351
1828,14,771
1829,14,343
1830,14,322
1831,14,881
1832,14,506
1833,15,162
1834,15,139
1835,15,466
1836,15,793
1837,15,416
1838,15,741
1839,15,763
1840,15,759
1841,15,623
1842,15,783
1843,15,468
1844,15,795
1845,15,891
1846,15,81
1847,15,341
1848,15,748
1849,15,487
1850,15,960
1851,15,166
1852,15,689
1853,15,12
1854,15,756
1855,15,827
1856,15,52
1857,15,431
1858,15,493
1859,15,871
1860,15,413
1861,16,969
1862,16,43
1863,16,310
1864,16,249
1865,16,106
1866,16,666
1867,16,53
1868,16,618
1869,16,827
1870,16,22
1871,16,573
1872,16,607
1873,16,214
1874,16,8
1875,16,699
1876,16,55
1877,16,240
1878,16,92
1879,16,551
1880,16,780
1881,16,622
1882,16,54
1883,16,13
1884,16,147
1885,16,294
1886,16,639
1887,17,732
1888,17,567
1889,17,776
1890,17,816
1891,17,618
1892,17,935
1893,17,446
1894,17,906
1895,17,647
1896,17,349
1897,17,39
1898,17,229
1899,17,746
1900,17,154
1901,17,708
1902,17,239
1903,17,156
1904,17,910
1905,17,774
1906,17,890
1907,17,944
1908,17,389
1909,17,33
1910,17,838
1911,17,542
1912,17,974
1913,18,695
1914,18,290
1915,18,279
1916,18,295
1917,18,556
1918,18,752
1919,18,935
1920,18,481
1921,18,241
1922,18,135
1923,18,470
1924,18,319
1925,18,656
1926,18,303
1927,18,603
1928,18,822
1929,18,308
1930,18,77
1931,18,976
1932,18,949
1933,18,445
1934,18,978
1935,18,289
1936,18,315
1937,18,559
1938,18,400
1939,19,351
1940,19,99
1941,19,982
1942,19,8
1943,19,167
1944,19,394
1945,19,385
1946,19,536
1947,19,908
1948,19,522
1949,19,985
1950,19,296
1951,19,874
1952,19,831
1953,19,434
1954,19,645
1955,19,691
1956,19,719
1957,19,516
1958,19,856
1959,19,743
1960,19,50
1961,19,375
1962,19,2
1963,19,109
1964,19,752
1965,20,36
1966,20,898
1967,20,438
1968,20,800
1969,20,386
1970,20,610
1971,20,602
1972,20,32
1973,20,471
1974,20,906
1975,20,428
1976,20,319
1977,20,981
1978,20,367
1979,20,665
1980,20,70
1981,20,625
1982,20,375
1983,20,228
1984,20,791
1985,20,822
1986,20,220
1987,21,342
1988,21,785
1989,21,841
1990,21,821
1991,21,688
1992,21,552
1993,21,105
1994,21,162
1995,21,354
1996,21,389
1997,21,415
1998,21,206
1999,21,833
2000,21,250
2001,21,873
2002,21,450
2003,21,194
2004,21,315
2005,21,969
2006,21,544
2007,21,773
2008,21,606
2009,22,473
2010,22,815
2011,22,300
2012,22,560
2013,22,606
2014,22,152
2015,22,764
2016,22,999
2017,22,327
2018,22,101
2019,22,878
2020,22,1
2021,22,827
2022,22,533
2023,22,11
2024,22,111
2025,22,367
2026,22,532
2027,22,244
2028,22,927
2029,22,609
2030,22,632
2031,23,506
2032,23,879
2033,23,60
2034,23,107
2035,23,557
2036,23,578
2037,23,727
2038,23,641
2039,23,478
2040,23,823
2041,23,350
2042,23,724
2043,23,409
2044,23,33
2045,23,945
2046,23,923
2047,23,151
2048,23,40
2049,23,184
2050,24,900
2051,24,403
2052,24,804
2053,24,970
2054,24,556
2055,24,971
2056,24,725
2057,24,496
2058,24,542
2059,24,924
2060,24,569
2061,24,861
2062,24,80
2063,24,412
2064,24,743
2065,24,253
2066,24,729
2067,24,238
2068,24,803
2069,25,679
2070,25,313
2071,25,222
2072,25,622
2073,25,593
2074,25,707
2075,25,374
2076,25,835
2077,25,346
2078,25,189
2079,25,927
2080,25,667
2081,25,274
2082,25,974
2083,25,732
2084,25,874
2085,25,765
2086,25,135
2087,26,978
2088,26,703
2089,26,920
2090,26,646
2091,26,688
2092,26,226
2093,26,120
2094,26,820
2095,26,535
2096,26,352
2097,26,715
2098,26,624
2099,26,227
2100,26,648
2101,26,478
2102,26,397
2103,26,62
2104,26,529
2105,27,130
2106,27,826
2107,27,987
2108,27,758
2109,27,448
2110,27,307
2111,27,605
2112,27,973
2113,27,519
2114,27,454
2115,27,867
2116,27,567
2117,27,687
2118,27,378
2119,27,250
2120,27,755
2121,27,574
2122,28,825
2123,28,860
2124,28,1000
2125,28,59
2126,28,282
2127,28,260
2128,28,240
2129,28,902
2130,28,228
2131,28,427
2132,28,347
2133,28,978
2134,28,935
2135,28,781
2136,28,686
2137,28,832
2138,28,122
2139,29,215
2140,29,718
2141,29,468
2142,29,880
